"표준링크ID","출발표준노드","도착표준노드","지도상거리","도로등급코드","도로유형코드","도로번호","도로명","연결로유형코드","통행제한차량유형코드","적용시작일자"
"1540105900","1540032200","1540032000","148.14","104","00","0","물류안길","000","","2011-03-24"
"1540106000","1540032000","1540031800","156.08","104","00","0","무역로","000","","2011-03-24"
"1540106100","1540032200","1540032600","191.30","104","00","0","물류안길","000","","2011-03-24"
"1540106200","1540032600","1540032200","193.17","104","00","0","물류안길","000","","2011-03-24"
"1540106300","1540032600","1540032800","303.68","104","00","0","물류안길","000","","2011-03-24"
"1540107200","1540031900","1540031800","193.10","104","00","0","무역로","000","","2011-03-24"
"1540107300","1540027500","1540035100","112.70","104","00","0","관음초등길","000","","2011-03-24"
"1540107400","1540035100","1540027500","111.85","104","00","0","관음초등길","000","","2011-03-24"
"1540107500","1540035400","1540035300","244.18","104","00","0","관음초등길","000","","2011-03-24"
"1540112000","1540034500","1540025300","95.31","104","00","0","태암로","000","","2011-03-24"
"1540112100","1540024700","1540034300","445.41","104","00","0","샛별2길","000","","2011-03-24"
"1540112200","1540034300","1540025000","251.02","104","00","0","샛별2길","000","","2011-03-24"
"1540112300","1540025000","1540034300","244.07","104","00","0","샛별2길","000","","2011-03-24"
"1540112400","1540034300","1540024700","443.55","104","00","0","샛별2길","000","","2011-03-24"
"1540112500","1540004700","1540033600","329.03","103","00","4","일반국도4호선","000","","2011-03-24"
"1540112600","1540033600","1540004700","328.93","103","00","4","일반국도4호선","000","","2011-03-24"
"1540112700","1540033600","1540033800","214.28","103","00","4","일반국도4호선","000","","2011-03-24"
"1540113500","1540020300","1540032100","117.34","104","00","0","종합유통단지앞길","000","","2011-03-24"
"1540113600","1540032100","1540021300","150.69","104","00","0","종합유통단지앞길","000","","2011-03-24"
"1540113700","1540021300","1540032100","151.44","104","00","0","종합유통단지앞길","000","","2011-03-24"
"1540113800","1540032100","1540020300","117.53","104","00","0","종합유통단지앞길","000","","2011-03-24"
"1540113900","1540020900","1540032600","157.55","104","00","0","섬유로","000","","2011-03-24"
"1540114000","1540032600","1540021500","148.66","104","00","0","섬유로","000","","2011-03-24"
"1540114100","1540021500","1540032600","142.04","104","00","0","섬유로","000","","2011-03-24"
"1540115600","1540031500","1540019600","198.32","104","00","0","산업용재로","000","","2011-03-24"
"1540115700","1540019400","1540031700","96.68","104","00","65","유통로","000","","2011-03-24"
"1540115800","1540031700","1540020000","256.50","104","00","65","유통로","000","","2011-03-24"
"1540115900","1540020000","1540031700","252.19","104","00","65","유통로","000","","2011-03-24"
"1540116000","1540031700","1540019400","100.47","104","00","65","유통로","000","","2011-03-24"
"1540116100","1540012600","1540030400","91.58","104","00","71","침산남로","000","","2011-03-24"
"1540116200","1540030400","1540011800","275.89","104","00","71","침산남로","000","","2011-03-24"
"1540114900","1540020900","1540032000","196.65","104","00","65","유통로","000","","2011-03-24"
"1540115000","1540032000","1540020000","176.21","104","00","65","유통로","000","","2011-03-24"
"1540115100","1540020000","1540031600","147.30","104","00","0","산업용재로","000","","2011-03-24"
"1540115200","1540031600","1540020000","147.84","104","00","0","산업용재로","000","","2011-03-24"
"1540115300","1540019600","1540031500","198.46","104","00","0","산업용재로","000","","2011-03-24"
"1540115400","1540031500","1540031600","302.43","104","00","0","산업용재로","000","","2011-03-24"
"1540115500","1540031600","1540031500","319.74","104","00","0","산업용재로","000","","2011-03-24"
"1540116300","1540011800","1540030400","269.77","104","00","71","침산남로","000","","2011-03-24"
"1540116400","1540030400","1540012600","97.40","104","00","71","침산남로","000","","2011-03-24"
"1540116500","1540013000","1540030500","236.41","104","00","71","침산남로","000","","2011-03-24"
"1540116600","1540030500","1540012100","244.82","104","00","71","침산남로","000","","2011-03-24"
"1540116700","1540012100","1540030500","244.78","104","00","71","침산남로","000","","2011-03-24"
"1540116800","1540030500","1540013000","236.44","104","00","71","침산남로","000","","2011-03-24"
"1540116900","1540011600","1540030300","249.97","104","00","0","무지개로","000","","2011-03-24"
"1540096100","1540030300","1540011000","232.12","104","00","0","무지개로","000","","2011-03-24"
"1540096200","1540011000","1540030300","231.89","104","00","0","무지개로","000","","2011-03-24"
"1540096300","1540030300","1540011600","250.20","104","00","0","무지개로","000","","2011-03-24"
"1520024100","1520004600","1520008000","359.07","104","00","0","문화거리","000","","2011-03-24"
"1520024200","1520008000","1520001000","388.42","104","00","0","문화거리","000","","2011-03-24"
"1520024300","1520001000","1520008000","390.21","104","00","0","문화거리","000","","2011-03-24"
"1520024400","1520008000","1520004600","357.93","104","00","0","문화거리","000","","2011-03-24"
"1540097000","1540030800","1540014400","268.46","104","00","0","체육관길","000","","2011-03-24"
"1540097100","1540014400","1540030800","268.14","104","00","0","체육관길","000","","2011-03-24"
"1540097200","1540030800","1540016000","217.94","104","00","0","체육관길","000","","2011-03-24"
"1540097300","1540016000","1540030800","217.71","104","00","0","체육관길","000","","2011-03-24"
"1540097400","1540030800","1540030900","305.09","104","00","0","체육관5길","000","","2011-03-24"
"1540097500","1540030900","1540030800","311.78","104","00","0","체육관5길","000","","2011-03-24"
"1540097600","1540017100","1540030900","357.28","104","00","0","산격로","000","","2011-03-24"
"1540097700","1540016000","1540030900","116.94","104","00","0","산격로","000","","2011-03-24"
"1540097800","1540030900","1540016000","116.88","104","00","0","산격로","000","","2011-03-24"
"1540098600","1540034200","1540005400","248.61","103","00","4","일반국도4호선","000","","2011-03-24"
"1540098700","1540034200","1540005200","401.33","103","00","4","일반국도4호선","000","","2011-03-24"
"1540098800","1540005200","1540034200","389.91","103","00","4","일반국도4호선","000","","2011-03-24"
"1540098900","1540005400","1540034200","252.36","103","00","4","일반국도4호선","000","","2011-03-24"
"1540099000","1540035700","1540036200","1163.02","104","00","0","경북농원기술원앞길","000","","2011-03-24"
"1540104400","1540036200","1540035700","1164.30","104","00","0","경북농원기술원앞길","000","","2011-03-24"
"1540104500","1540036000","1540036200","633.36","104","00","0","봉서2길","000","","2011-03-24"
"1540104600","1540036200","1540036100","568.10","104","00","0","봉서2길","000","","2011-03-24"
"1500025900","1500001400","1530008400","315.01","104","00","57","현충로","000","","2011-03-24"
"1540095200","1540033800","1540005200","242.97","103","00","4","일반국도4호선","000","","2011-03-24"
"1540095300","1540005200","1540033800","232.48","103","00","4","일반국도4호선","000","","2011-03-24"
"1540095400","1540033800","1540033600","206.73","103","00","4","일반국도4호선","000","","2011-03-24"
"1540095500","1540024500","1540034000","262.86","104","00","0","서변3로","000","","2011-03-24"
"1550014700","1550006000","1550006100","14.52","104","00","0","-","000","0","2011-03-24"
"1550006300","1550003200","1550003100","81.39","103","00","25","일반국도25호선","000","","2011-03-24"
"1550006400","1550003100","1550003200","79.72","103","00","25","일반국도25호선","000","","2011-03-24"
"1510005700","1510002900","1510003000","25.38","103","00","25","일반국도25호선","000","","2011-03-24"
"1570011701","1570005400","1570005700","597.40","103","00","5","일반국도5호선","000","","2011-03-24"
"1570011801","1570005700","1570005400","597.76","103","00","5","일반국도5호선","000","","2011-03-24"
"1570009901","1570004300","1570005300","7337.75","103","00","5","일반국도5호선","000","","2011-03-24"
"1560005001","1560003100","1560002100","397.89","103","00","30","일반국도30호선","000","","2011-03-24"
"1560004901","1560002100","1560003100","397.55","103","00","30","일반국도30호선","000","","2011-03-24"
"1500004000","1500001900","1500001500","353.90","102","00","11","신천대로","000","5","2011-03-24"
"1530016000","1530005500","1530004900","105.44","102","00","11","신천대로","000","5","2011-03-24"
"1530015900","1530004900","1530005500","105.44","102","00","11","신천대로","000","5","2011-03-24"
"1530010100","1530003100","1530004800","561.29","102","02","11","신천대로","000","5","2011-03-24"
"1510029700","1510010500","1510010200","175.19","104","00","54","동부로","000","0","2011-03-24"
"1500024500","1500007000","1500007200","208.22","104","00","0","달성4길","000","0","2011-03-24"
"1500024600","1500007200","1500007000","208.22","104","00","0","달성4길","000","0","2011-03-24"
"1550025900","1550008900","1550001600","268.92","104","00","0","신매로","000","0","2011-03-24"
"1550026000","1550001600","1550008900","268.92","104","00","0","신매로","000","0","2011-03-24"
"1550023100","1550008200","1550008900","341.06","104","00","0","신매로","000","0","2011-03-24"
"1550023200","1550008900","1550008200","341.06","104","00","0","신매로","000","0","2011-03-24"
"1550017600","1550007400","1550006900","417.29","104","00","0","-","000","0","2011-03-24"
"1540071100","1540024300","1540024600","201.78","104","00","33","호곡로","000","0","2011-03-24"
"1540071200","1540024600","1540024300","201.78","104","00","33","호곡로","000","0","2011-03-24"
"1510037000","1510012500","1510003500","206.31","104","00","0","동촌역길","000","0","2011-03-24"
"1510037100","1510003500","1510012500","206.31","104","00","0","동촌역길","000","0","2011-03-24"
"1510036300","1510012500","1510003200","800.13","104","00","0","동촌로","000","0","2011-03-24"
"1540089100","1540007201","1540029700","135.10","104","00","0","-","000","0","2011-03-24"
"1540089200","1540029700","1540007201","131.80","104","00","0","-","000","0","2011-03-24"
"1540088500","1540007202","1540029100","167.22","104","00","0","관음중앙로","000","0","2011-03-24"
"1540088600","1540029100","1540007202","168.87","104","00","0","관음중앙로","000","0","2011-03-24"
"1540072800","1540025500","1540024800","395.00","104","00","0","팔거서로","000","0","2011-03-24"
"1540072700","1540024800","1540025500","395.00","104","00","0","팔거서로","000","0","2011-03-24"
"1540073200","1540024900","1540005500","295.35","104","00","0","금정2길","000","0","2011-03-24"
"1540073000","1540024900","1540005400","71.57","104","00","0","영송로","000","0","2011-03-24"
"1540072900","1540005400","1540024900","71.57","104","00","0","영송로","000","0","2011-03-24"
"1540073300","1540024900","1540026500","872.12","104","00","0","영송로","000","0","2011-03-24"
"1540073400","1540026500","1540024900","869.00","104","00","0","영송로","000","0","2011-03-24"
"1540064800","1540004700","1540022200","535.78","104","00","0","-","000","0","2011-03-24"
"1560065700","1560003000","1560021000","251.92","104","00","27","갈산로","000","0","2011-03-24"
"1500009900","1500003000","1500004000","515.61","104","00","0","큰장길","000","0","2011-03-24"
"1510030000","1510010400","1510011500","474.65","104","00","67","신암로","000","0","2011-03-24"
"1510030100","1510011500","1510010400","478.66","104","00","67","신암로","000","0","2011-03-24"
"1540023300","1540009700","1540010300","648.36","104","00","0","감나무길","000","0","2011-03-24"
"1540032700","1540012300","1540012700","128.86","102","00","11","신천대로","000","5","2011-03-24"
"1540032800","1540012700","1540012300","128.86","102","00","11","신천대로","000","5","2011-03-24"
"1540060200","1540021500","1540020400","859.22","104","00","0","섬유로","000","0","2011-03-24"
"1540060100","1540020400","1540021500","842.56","104","00","0","섬유로","000","0","2011-03-24"
"1510020900","1510008600","1510007500","343.99","104","00","0","안심1길","000","0","2011-03-24"
"1510020800","1510007500","1510008600","343.99","104","00","0","안심1길","000","0","2011-03-24"
"1530015800","1530005000","1530004900","186.94","104","00","34","봉덕로","000","0","2011-03-24"
"1530015700","1530004900","1530005000","186.94","104","00","34","봉덕로","000","0","2011-03-24"
"1540084000","1540028700","1540027700","287.06","104","00","45","학정로","000","0","2011-03-24"
"1540083900","1540027700","1540028700","287.06","104","00","45","학정로","000","0","2011-03-24"
"1540073800","1540025700","1540025000","687.57","104","00","45","학정로","000","0","2011-03-24"
"1540073700","1540025000","1540025700","696.40","104","00","45","학정로","000","0","2011-03-24"
"1540077000","1540025900","1540025800","291.71","104","00","74","구암로","000","0","2011-03-24"
"1550019800","1550007500","1550007400","65.62","104","00","0","무학로","000","0","2011-03-24"
"1550019700","1550007400","1550007500","65.62","104","00","0","무학로","000","0","2011-03-24"
"1560023100","1560008000","1560008100","75.69","104","00","0","중흥로","000","0","2011-03-24"
"1560023200","1560008100","1560008000","75.69","104","00","0","중흥로","000","0","2011-03-24"
"1540053100","1540020200","1540018200","605.81","104","00","0","고척로","000","0","2011-03-24"
"1540053000","1540018200","1540020200","604.93","104","00","0","고척로","000","0","2011-03-24"
"1540088100","1540029000","1540029200","306.69","104","00","0","동암로","000","0","2011-03-24"
"1540020500","1540008900","1540009800","288.88","104","00","63","공평로","000","0","2011-03-24"
"1540081700","1540027100","1540027600","532.48","104","00","74","구암로","000","0","2011-03-24"
"1540081800","1540027600","1540027100","534.09","104","00","74","구암로","000","0","2011-03-24"
"1540085200","1540029000","1540028100","292.18","104","00","0","-","000","0","2011-03-24"
"1530001300","1530000600","1530001500","543.29","104","00","0","구승마장길","000","0","2011-03-24"
"1530001400","1530001500","1530000600","543.29","104","00","0","구승마장길","000","0","2011-03-24"
"1530006700","1530002200","1530003500","486.03","104","00","0","대명역길","000","0","2011-03-24"
"1530006800","1530003500","1530002200","486.03","104","00","0","대명역길","000","0","2011-03-24"
"1560037300","1560011700","1560012600","237.47","104","00","37","당산로","000","0","2011-03-24"
"1560037400","1560012600","1560011700","237.47","104","00","37","당산로","000","0","2011-03-24"
"1560035600","1560011800","1560011300","561.24","104","00","28","구마로","000","0","2011-03-24"
"1560035500","1560011300","1560011800","561.24","104","00","28","구마로","000","0","2011-03-24"
"1560054000","1560016600","1560016500","703.37","104","00","32","장기로","000","0","2011-03-24"
"1560053900","1560016500","1560016600","703.37","104","00","32","장기로","000","0","2011-03-24"
"1560075900","1560022700","1520002500","307.28","104","00","0","용산큰못길","000","0","2011-03-24"
"1560076500","1560022900","1560002400","289.85","104","00","0","용산로","000","0","2011-03-24"
"1560076600","1560002400","1560022900","289.85","104","00","0","용산로","000","0","2011-03-24"
"1520009200","1520003500","1520003100","457.71","104","00","0","실타래2길","000","0","2011-03-24"
"1520009100","1520003100","1520003500","459.26","104","00","0","실타래2길","000","0","2011-03-24"
"1520011400","1520004800","1520003800","914.00","104","00","0","배틀4길","000","0","2011-03-24"
"1540061000","1540021200","1540020800","213.71","104","00","0","산업용재로","000","0","2011-03-24"
"1540056000","1540020800","1540019100","429.10","104","00","0","청소년회관길","000","0","2011-03-24"
"1540055900","1540019100","1540020800","436.39","104","00","0","청소년회관길","000","0","2011-03-24"
"1540057600","1540019600","1540020300","312.90","104","00","0","산업용재로","000","0","2011-03-24"
"1560029200","1560011800","1560009600","558.43","104","00","31","와룡로","000","0","2011-03-24"
"1560009500","1560004300","1560004400","581.73","104","00","0","대곡순환로","000","0","2011-03-24"
"1560009600","1560004400","1560004300","563.90","104","00","0","대곡순환로","000","0","2011-03-24"
"1560012800","1560005300","1560005000","294.40","102","00","20","상화로","000","5","2011-03-24"
"1560012700","1560005000","1560005300","294.40","102","00","20","상화로","000","5","2011-03-24"
"1560024100","1560008200","1560009200","337.53","104","00","0","감천서길","000","0","2011-03-24"
"1560024200","1560009200","1560008200","349.83","104","00","0","감천서길","000","0","2011-03-24"
"1520018800","1520006300","1520005900","433.97","104","00","0","색동4길","000","0","2011-03-24"
"1520018700","1520005900","1520006300","433.97","104","00","0","색동4길","000","0","2011-03-24"
"1520020600","1520006900","1520006300","422.12","104","00","0","색동4길","000","0","2011-03-24"
"1520020500","1520006300","1520006900","422.12","104","00","0","색동4길","000","0","2011-03-24"
"1520010800","1520003700","1520003600","70.41","104","00","50","국채보상로","000","0","2011-03-24"
"1520010700","1520003600","1520003700","70.41","104","00","50","국채보상로","000","0","2011-03-24"
"1520006700","1560002400","1520002600","307.76","104","00","0","-","000","0","2011-03-24"
"1520006800","1520002600","1560002400","303.98","104","00","0","-","000","0","2011-03-24"
"1520006600","1520002500","1560002400","296.21","104","00","0","-","000","0","2011-03-24"
"1520006500","1560002400","1520002500","296.21","104","00","0","-","000","0","2011-03-24"
"1560063800","1560019600","1560019500","452.32","104","00","0","호산2로","000","0","2011-03-24"
"1560027200","1560001400","1560009000","929.73","104","00","0","-","000","0","2011-03-24"
"1570027900","1570011900","1570012000","236.61","104","00","0","-","000","0","2011-03-24"
"1570028000","1570012000","1570011900","236.61","104","00","0","-","000","0","2011-03-24"
"1570027700","1570011800","1570011900","202.40","104","00","0","-","000","0","2011-03-24"
"1570027800","1570011900","1570011800","202.40","104","00","0","-","000","0","2011-03-24"
"1570028200","1570012100","1570011900","616.34","104","00","0","-","000","0","2011-03-24"
"1570028100","1570011900","1570012100","637.83","104","00","0","-","000","0","2011-03-24"
"1570028800","1570012200","1570012100","559.75","104","00","0","-","000","0","2011-03-24"
"1570028700","1570012100","1570012200","605.66","104","00","0","-","000","0","2011-03-24"
"1570028300","1570012000","1570012200","179.23","104","00","0","-","000","0","2011-03-24"
"1570028400","1570012200","1570012000","179.23","104","00","0","-","000","0","2011-03-24"
"1560065600","1520002200","1560003100","806.83","104","00","0","대구의료원길","000","0","2011-03-24"
"1560065500","1560003100","1520002200","810.11","104","00","0","대구의료원길","000","0","2011-03-24"
"1560028200","1560010500","1560009300","726.97","104","00","0","감천동길","000","0","2011-03-24"
"1560043300","1560013300","1560015500","259.76","104","00","0","공단북1길","000","0","2011-03-24"
"1560050800","1560017600","1560015500","273.96","104","00","0","공단북1길","000","0","2011-03-24"
"1560050700","1560015500","1560017600","273.96","104","00","0","공단북1길","000","0","2011-03-24"
"1560049200","1560015400","1560015100","206.18","104","00","0","호림1길","000","0","2011-03-24"
"1560049100","1560015100","1560015400","206.18","104","00","0","호림1길","000","0","2011-03-24"
"1560050200","1560015500","1560015400","206.44","104","00","0","호림1길","000","0","2011-03-24"
"1520021000","1520007000","1520006400","421.66","104","00","0","비단2길","000","0","2011-03-24"
"1520020900","1520006400","1520007000","421.66","104","00","0","비단2길","000","0","2011-03-24"
"1520008000","1520003100","1520002800","167.21","104","00","0","실타래5길","000","0","2011-03-24"
"1520007900","1520002800","1520003100","167.21","104","00","0","실타래5길","000","0","2011-03-24"
"1520008800","1520003100","1520003000","224.01","104","00","0","실타래5길","000","0","2011-03-24"
"1520008700","1520003000","1520003100","224.01","104","00","0","실타래5길","000","0","2011-03-24"
"1560062300","1560019100","1560019200","280.23","104","00","0","공단녹지길","000","0","2011-03-24"
"1570025100","1570011200","1570011300","123.70","104","00","0","-","000","0","2011-03-24"
"1570025000","1570011200","1570011100","689.41","104","00","0","-","000","0","2011-03-24"
"1570024900","1570011100","1570011200","688.04","104","00","0","-","000","0","2011-03-24"
"1570023000","1570010700","1570003000","3784.91","104","00","0","-","000","0","2011-03-24"
"1570022900","1570003000","1570010700","3767.63","104","00","0","-","000","0","2011-03-24"
"1560048000","1560015900","1560014700","187.10","104","00","0","공단장동2길","000","0","2011-03-24"
"1560047900","1560014700","1560015900","187.10","104","00","0","공단장동2길","000","0","2011-03-24"
"1560032600","1560011900","1560010600","247.66","104","00","0","갈산공원길","000","0","2011-03-24"
"1560032500","1560010600","1560011900","247.66","104","00","0","갈산공원길","000","0","2011-03-24"
"1560061100","1560018800","1560019200","239.94","104","00","0","장기공단길","000","0","2011-03-24"
"1560061200","1560019200","1560018800","239.94","104","00","0","장기공단길","000","0","2011-03-24"
"1560033800","1560012100","1560010900","180.64","104","00","0","공단장동3길","000","0","2011-03-24"
"1560049900","1560015300","1560016100","132.26","104","00","0","호산1로","000","0","2011-03-24"
"1560056400","1560017300","1560017200","360.65","104","00","0","성서공단북로","000","0","2011-03-24"
"1560056300","1560017200","1560017300","360.65","104","00","0","성서공단북로","000","0","2011-03-24"
"1560041400","1560012900","1560012800","135.79","104","00","0","호림3길","000","0","2011-03-24"
"1560041300","1560012800","1560012900","135.79","104","00","0","호림3길","000","0","2011-03-24"
"1560042600","1560014400","1560013100","133.48","104","00","0","공단북3길","000","0","2011-03-24"
"1560042500","1560013100","1560014400","133.48","104","00","0","공단북3길","000","0","2011-03-24"
"1560044700","1560013800","1560014800","171.65","104","00","27","갈산로","000","0","2011-03-24"
"1560038400","1560013800","1560012000","253.65","104","00","27","갈산로","000","0","2011-03-24"
"1560038300","1560012000","1560013800","253.65","104","00","27","갈산로","000","0","2011-03-24"
"1560033000","1560012000","1560010700","235.23","104","00","27","갈산로","000","0","2011-03-24"
"1560032900","1560010700","1560012000","235.23","104","00","27","갈산로","000","0","2011-03-24"
"1560032300","1560010600","1560010700","301.99","104","00","28","성서공단로","000","0","2011-03-24"
"1560032400","1560010700","1560010600","301.99","104","00","28","성서공단로","000","0","2011-03-24"
"1500023500","1500006700","1500006800","58.44","104","00","61","중앙대로","000","0","2011-03-24"
"1500013200","1500004600","1500003700","199.04","104","00","63","공평로","000","0","2011-03-24"
"1500013100","1500003700","1500004600","199.04","104","00","63","공평로","000","0","2011-03-24"
"1500012200","1500005400","1500003400","425.37","104","00","61","중앙대로","000","0","2011-03-24"
"1500012100","1500003400","1500005400","423.60","104","00","61","중앙대로","000","0","2011-03-24"
"1530003000","1530001100","1530001000","872.41","102","01","22","앞산순환도로","000","5","2011-03-24"
"1540107600","1540035300","1540035400","243.13","104","00","0","관음초등길","000","","2011-03-24"
"1540107700","1540035300","1540035200","467.06","104","00","0","관음초등길","000","","2011-03-24"
"1570030700","1570014000","1570005400","1031.06","104","00","0","용연사길","000","","2011-03-24"
"1570030800","1570013900","1570013700","879.40","104","00","0","달성공단로","000","","2011-03-24"
"1570030900","1570013700","1570013900","882.26","104","00","0","달성공단로","000","","2011-03-24"
"1570031000","1570013700","1570013800","508.39","104","00","0","공단1길","000","","2011-03-24"
"1570031100","1570013800","1570013700","511.71","104","00","0","공단1길","000","","2011-03-24"
"1570031200","1570013700","1570013500","2741.15","104","00","0","달성공단로","000","","2011-03-24"
"1530026600","1530008400","1530007100","148.15","104","00","0","현충로","000","","2011-03-24"
"1520023700","1520008500","1520008300","338.99","101","00","0","가르뱅이1길","000","","2011-03-24"
"1520023800","1520008300","1520008500","333.73","101","00","0","가르뱅이1길","000","","2011-03-24"
"1520023900","1520008300","1520008100","372.90","101","00","0","가르뱅이1길","000","","2011-03-24"
"1520024000","1520008100","1520005200","58.83","101","00","451","가르뱅이1길","000","","2011-03-24"
"1560080300","1570007700","1570014800","348.92","103","00","5","일반국도5호선","000","","2011-03-24"
"1570031600","1570014800","1570014600","806.42","103","00","5","일반국도5호선","000","","2011-03-24"
"1570031700","1570014600","1570014800","807.05","103","00","5","일반국도5호선","000","","2011-03-24"
"1570031800","1570014800","1570007700","349.04","103","00","5","일반국도5호선","000","","2011-03-24"
"1560080500","1560024900","1560007000","966.40","104","00","27","갈산로","000","","2011-03-24"
"1560080600","1560007000","1560024900","976.37","104","00","27","갈산로","000","","2011-03-24"
"1540108900","1540027200","1540034800","228.88","104","00","0","대천로","000","","2011-03-24"
"1540109000","1540034800","1540027100","151.04","104","00","0","대천로","000","","2011-03-24"
"1540109100","1540027100","1540034800","150.73","104","00","0","대천로","000","","2011-03-24"
"1540109200","1540034800","1540027200","229.19","104","00","0","대천로","000","","2011-03-24"
"1540109300","1540027700","1540035500","252.93","104","00","0","학정로","000","","2011-03-24"
"1540109400","1540035500","1540027600","332.07","104","00","0","학정로","000","","2011-03-24"
"1540109500","1540027600","1540035500","337.03","104","00","0","학정로","000","","2011-03-24"
"1540109900","1540007202","1540035200","738.98","103","00","5","일반국도5호선","000","","2011-03-24"
"1540110000","1540035200","1540007202","742.67","103","00","5","일반국도5호선","000","","2011-03-24"
"1540110100","1540026500","1540034900","327.90","104","00","0","관음중앙로","000","","2011-03-24"
"1540110200","1540034900","1540035300","258.65","104","00","0","관음중앙로","000","","2011-03-24"
"1540110300","1540035300","1540034900","258.77","104","00","0","관음중앙로","000","","2011-03-24"
"1540110400","1540034900","1540026500","328.56","104","00","0","관음중앙로","000","","2011-03-24"
"1540110500","1540035200","1540034700","251.20","103","00","5","일반국도5호선","000","","2011-03-24"
"1540111300","1540024700","1540034400","173.80","104","00","0","팔거동로","000","","2011-03-24"
"1540111400","1540034400","1540025400","216.96","104","00","0","팔거동로","000","","2011-03-24"
"1540111500","1540025400","1540034400","216.65","104","00","0","팔거동로","000","","2011-03-24"
"1540111600","1540034400","1540024700","179.78","104","00","0","팔거동로","000","","2011-03-24"
"1540111700","1540025300","1540034500","94.95","104","00","0","태암로","000","","2011-03-24"
"1540095600","1540034000","1540024000","98.34","104","00","0","서변3로","000","","2011-03-24"
"1540095700","1540024000","1540034000","98.47","104","00","0","서변3로","000","","2011-03-24"
"1550063600","1550016900","1550002000","489.25","104","00","0","월드컵로","000","","2011-03-24"
"1530027000","1530000500","1530008000","740.26","104","00","44","두류공원로","000","","2011-03-24"
"1530027100","1530008000","1530000500","737.60","104","00","44","두류공원로","000","","2011-03-24"
"1530027200","1530003400","1530008000","522.49","104","00","44","두류공원로","000","","2011-03-24"
"1530027300","1530008000","1530003400","523.50","104","00","44","두류공원로","000","","2011-03-24"
"1550063700","1550007600","1550019100","163.93","104","00","0","무학로","000","","2011-03-24"
"1530028800","1530007800","1530003700","142.57","104","00","57","현충로","000","","2011-03-24"
"1530028900","1530003700","1530007800","143.09","104","00","57","현충로","000","","2011-03-24"
"1530029000","1530008100","1530008300","207.13","104","00","57","현충로","000","","2011-03-24"
"1530029100","1530008100","1530007800","281.89","104","00","57","현충로","000","","2011-03-24"
"1530029200","1530008300","1530008100","207.13","104","00","57","현충로","000","","2011-03-24"
"1560104700","1560020800","1560029500","220.47","104","00","0","용산서로","000","","2011-03-24"
"1560104800","1560029500","1560022400","614.37","104","00","0","용산서로","000","","2011-03-24"
"1560104900","1560021100","1560028900","164.90","104","00","0","장산로","000","","2011-03-24"
"1560105000","1560020900","1560028900","30.69","104","00","0","장산로","000","","2011-03-24"
"1560105100","1560028900","1560020900","30.58","104","00","0","장산로","000","","2011-03-24"
"1570022001","1570013200","1570013100","263.72","106","00","1093","지방도1093호선","000","","2011-03-24"
"1570022002","1570010300","1570013200","580.08","106","00","1093","지방도1093호선","000","","2011-03-24"
"1570021902","1570013200","1570010300","581.09","106","00","1093","지방도1093호선","000","","2011-03-24"
"1570021901","1570013100","1570013200","265.63","106","00","1093","지방도1093호선","000","","2011-03-24"
"1570001505","1570012700","1570013300","195.18","101","00","14","중부내륙고속도로","101","","2011-03-24"
"1570001605","1570013300","1570012700","197.66","101","00","14","중부내륙고속도로","101","","2011-03-24"
"1540048002","1540002100","1540031000","411.42","104","00","0","장태실로","000","","2011-03-24"
"3660026900","1550016800","1550017100","793.10","101","00","55","대구부산간고속도로","000","","2011-03-24"
"3660027000","1550017100","1550016800","783.28","101","00","55","대구부산간고속도로","000","","2011-03-24"
"1550054600","1550020000","1550010700","510.39","104","00","0","천지3길","000","","2011-03-24"
"1550054700","1550019900","1550019700","469.87","104","00","0","천지2길","000","","2011-03-24"
"1550054800","1550010700","1550020000","507.56","104","00","0","천지3길","000","","2011-03-24"
"1550054900","1550019700","1550019900","475.58","104","00","0","천지2길","000","","2011-03-24"
"1550055000","1550001500","1550019700","241.71","104","00","0","천지1길","000","","2011-03-24"
"1510048300","1510015100","1510015300","867.16","104","00","0","금강길","000","","2011-03-24"
"1510001912","1510000600","1510102000","91.43","103","000","4","안심로","000","","2018-10-29"
"1510001922","1510102000","1510001501","400.49","103","000","4","안심로","000","","2018-10-29"
"1510002012","1510001501","1510102000","403.45","103","000","4","안심로","000","","2018-10-29"
"1510002022","1510102000","1510000600","88.24","103","000","4","안심로","000","","2018-10-29"
"1510002901","1510001000","1510104800","712.85","103","000","4","안심로","000","","2018-10-29"
"1510002902","1510104800","3600009400","310.54","103","000","4","안심로","000","","2018-10-29"
"1510003001","3600009400","1510104800","316.70","103","000","4","안심로","000","","2018-10-29"
"1510003002","1510104800","1510001000","702.33","103","000","4","안심로","000","","2018-10-29"
"1510042001","1510014100","1510047900","1622.05","104","000","80","동화로","000","","2018-10-29"
"1510042002","1510047900","1510014500","1606.06","104","000","80","동화로","000","","2018-10-29"
"1510042101","1510014500","1510047900","1602.85","104","000","80","동화로","000","","2018-10-29"
"1510042102","1510047900","1510014100","1614.32","104","000","80","동화로","000","","2018-10-29"
"1510045401","1510016700","1510101800","419.89","104","000","50","화랑로","000","","2018-10-29"
"1510045402","1510101800","1510009600","171.54","104","000","50","화랑로","000","","2018-10-29"
"1510045501","1510009600","1510101800","171.25","104","000","50","화랑로","000","","2018-10-29"
